bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,year,publisher
8677,Robbins and Cotran Review of Pathology,Edward C. Klatt/Vinay   Kumar,4.33,721601944,9780000000000.0,en-US,432,55,6,2004,Saunders
30639,Mere Christianity: Abolition of Man (Bonus Feature),C.S. Lewis/Geoffrey Howard/Robert Whitefield/Robert Whitfield,4.32,786174366,9780000000000.0,eng,6,43,6,2006,Blackstone Audiobooks
2306,The House of Mirth / The Reef / The Custom of the Country / The Age of Innocence,Edith Wharton/R.W.B. Lewis,4.3,940450313,9780000000000.0,eng,1328,446,29,1986,Library of America
32295,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,Edward T. Welch,4.05,875526020,9780000000000.0,eng,204,534,50,1998,P & R Publishing
35455,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,Rob Williams/Michel Lacombe,3.94,1593077114,9780000000000.0,eng,128,518,23,2007,Dark Horse
3301,La casa de los espíritus,Isabel Allende,4.23,60951303,9780000000000.0,spa,454,608,38,2001,HarperCollins Espanol
34918,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,1416502041,9780000000000.0,en-GB,1260,87,4,2005,Pocket Books
23790,Short Stories,Anton Chekhov/Ralph E. Matlaw,4.35,393090027,9780000000000.0,eng,384,2633,105,1979,W. W. Norton & Company
9908,The Stars at Noon,Denis Johnson,3.58,60976101,9780000000000.0,eng,192,597,40,2000,Harper Perennial
10689,The Devil in the White City Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,385602057,9780000000000.0,eng,464,22,6,2003,Doubleday
2998,The Secret Garden,Frances Hodgson Burnett,4.13,517189607,9780000000000.0,eng,331,764134,11796,1998,Children's Classics
15676,Strangers,Dean Koontz,4.0,425181111,9780000000000.0,eng,704,38693,590,2002,Berkley
25752,Blind Flight,Hilary H. Milton,3.63,590321145,9780000000000.0,en-US,122,25,5,1982,Scholastic
35165,Star Trek: Logs 7-10,Alan Dean Foster,3.71,671854054,9780000000000.0,eng,788,21,0,1995,Pocket Books
7987,The Legend of Luke (Redwall  #12),Brian Jacques,4.0,142501093,9780000000000.0,eng,374,14205,144,2005,Firebird
11071,Relatos de lo inesperado,Roald Dahl/Carmelina Payá/Antonio Samons,4.18,8433920863,9790000000000.0,spa,320,387,30,2016,Anagrama
25353,Shutting Out the Sky: Life in the Tenements of New York  1880-1924,Deborah Hopkinson,4.05,439375908,9780000000000.0,eng,144,195,37,2003,Orchard Books
16,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams/Stephen Fry,4.22,739322206,9780000000000.0,eng,6,1266,253,2005,Random House Audio
18021,P.G. Wodehouse in His Own Words,P.G. Wodehouse/Tony Ring/Barry Day,4.07,1585673935,9780000000000.0,eng,320,48,6,2003,Harry N. Abrams
22347,The Invisibles  Volume 1: Say You Want a Revolution,Grant Morrison/Steve Yeowell/Jill Thompson/Dennis Cramer/Peter Milligan,3.95,1563892677,9780000000000.0,eng,224,8822,372,1996,DC Comics
4670,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,3.82,141183594,9780000000000.0,en-GB,400,1354,140,2001,Penguin Classics
11296,Haruki Murakami and the Music of Words,Jay Rubin,3.83,99455447,9780000000000.0,eng,462,1444,68,2005,Vintage
4813,1421: The Year China Discovered America,Gavin Menzies,3.6,006054094X,9780000000000.0,eng,650,11751,893,2004,Harper Perennial (NYC)
29163,Dragons in the Archives: The Best of Weis & Hickman (Dragonlance Anthology),Margaret Weis/Tracy Hickman/Aron Eisenberg,3.89,078693669X,9780000000000.0,eng,374,74,4,2004,Wizards of the Coast
41258,Raised on Rock: Growing Up at Graceland,David Stanley/Mark Bego,2.75,1851588523,9780000000000.0,eng,192,4,0,1931,Trafalgar Square Publishing
41663,They Came from Below,Blake Nelson,3.66,765314231,9780000000000.0,eng,299,189,42,2007,Tor Books
32714,The Monkey,Stephen King/David Purdham,3.77,394299035,9780000000000.0,eng,2,801,44,1989,Random House Audio
16776,I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),Susan Kandel,3.47,60581069,9780000000000.0,eng,280,788,104,2005,Avon
14778,Chosen By God: Know God's Perfect Plan for His Glory and His Children,R.C. Sproul,4.34,842313354,9780000000000.0,eng,208,6861,205,1994,Tyndale Momentum
29412,The Mistress's Daughter,A.M. Homes,3.28,670038385,9780000000000.0,en-US,256,3282,518,2007,Viking
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,3.96,61030651,9780000000000.0,eng,496,1581,46,2001,HarperTorch
19435,Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.81,059043411X,9780000000000.0,en-US,80,6983,215,1991,Scholastic Paperbacks
22697,Sins of a Shaker Summer (Sister Rose Callahan  #3),Deborah Woodworth,3.52,380792044,9780000000000.0,eng,272,58,6,1999,Avon
4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,1596912316,9780000000000.0,eng,386,5723,695,2007,Bloomsbury Publishing PLC
40130,Leonardo da Vinci: Obra pictorica completa y obra grafica,Frank Zöllner/Johannes Nathan/Frank Zöllner,4.26,3822817341,9780000000000.0,spa,696,56,4,2003,Taschen
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,4.23,039332429X,9780000000000.0,eng,1136,286,21,2003,W. W. Norton  Company
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.14,874776317,9780000000000.0,eng,224,1675,124,1991,Tarcherperigee
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela/Kofi Annan/Danny Glover,4.33,1586216880,9780000000000.0,eng,6,79,16,2004,Little  Brown & Company
20118,Butch/Femme,Manuela Soares/Judy Grahn/Nisa Donnelly,3.62,517702223,9780000000000.0,eng,64,13,1,1996,Crown Publishing Group (NY)
4692,The Physician (Cole Family Trilogy  #1),Noah Gordon,4.37,751503894,9780000000000.0,eng,720,23114,1175,2001,Little  Brown Book Group
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,2266144340,9780000000000.0,fre,744,377,16,2005,Pocket
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,151015317,9780000000000.0,en-US,229,778,122,2007,Houghton Mifflin Harcourt
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.7,043938950x,9780000000000.0,eng,256,4327,385,2004,Push
45037,Mansfield Park,Jane Austen/Carol Shields,3.86,375757813,9780000000000.0,eng,420,328,38,2001,Modern Library
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,205479804,9780000000000.0,eng,160,5,1,2005,Allyn & Bacon
45595,La Tía Julia y el Escribidor,Mario Vargas Llosa,3.92,8432203238,9790000000000.0,spa,447,25,4,1977,Seix Barral
1698,Confessions  Books 1-13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed,3.92,872201864,9780000000000.0,eng,296,84,8,1993,Hackett Publ. Co Inc
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,7165161,9780000000000.0,eng,401,23924,681,2005,HarperCollins Publishers
45506,The Call of the Mall: How we shop,Paco Underhill,3.6,1861974426,9780000000000.0,eng,227,14,1,2004,Profile Books
5368,Forever Amber,Kathleen Winsor,3.99,141009829,9780000000000.0,eng,972,14409,849,2002,Penguin
15824,Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music,Mark Zwonitzer/Charles Hirshberg,4.28,074324382X,9780000000000.0,eng,432,894,99,2004,Simon  Schuster
40821,The Turtle and the Monkey,Paul Galdone/Joanna Galdone,3.74,395544254,9780000000000.0,eng,32,58,6,1990,Clarion Books
40997,Soldier of Sidon (Latro #3),Gene Wolfe,4.01,765316641,9780000000000.0,eng,320,1063,60,2006,Tor Books
12442,The Plague Dogs,Richard  Adams,3.85,345494024,9780000000000.0,eng,390,5875,401,2006,Ballantine Books
9409,The Sari Shop,Rupa Bajwa,3.44,039332690X,9780000000000.0,eng,224,1858,153,2005,W. W. Norton  Company
14769,Davita's Harp,Chaim Potok,3.99,449911837,9780000000000.0,eng,371,5005,314,1996,Ballantine Books
4608,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,822002965,9780000000000.0,eng,48,37,1,1975,Cliffs Notes
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh/Arnold Kotler/Dalai Lama XIV,4.33,553351397,9780000000000.0,eng,160,25071,1156,1992,Bantam
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.21,385663552,9780000000000.0,eng,624,28,7,2010,Anchor Canada
10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,1558322450,9780000000000.0,en-US,520,5695,87,2004,Harvard Common Press
33559,Bloodlines,Richard Matheson/Mark Dawidziak,4.02,1887368884,9780000000000.0,eng,520,42,3,2007,Gauntlet Press
23392,Lost and Found,Alan Dean Foster,3.68,345461274,9780000000000.0,eng,256,722,65,2005,Del Rey Books
6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,3.88,60970618,9780000000000.0,eng,528,11,0,1986,HarperCollins Publishers
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,618710310,9780000000000.0,eng,259,3745,841,2006,Houghton Mifflin
31800,The Oxford Companion to Philosophy,Ted Honderich,4.15,199264791,9780000000000.0,en-GB,1056,51,3,2005,Oxford University Press  USA
12918,Aeneid,Virgil/Stanley Lombardo/W. R. Johnson,3.84,872207315,9780000000000.0,eng,340,319,27,2005,Hackett Publishing Company  Inc.
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,764585975,9780000000000.0,eng,112,73,8,2000,Cliffs Notes
9327,The House of the Spirits,Isabel Allende/Magda Botin,4.23,552995886,9780000000000.0,eng,491,1021,112,1986,Black Swan
23420,How Proust Can Change Your Life,Alain de Botton,3.76,679779159,9780000000000.0,eng,208,10270,877,1998,Vintage
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,4.48,1888472405,9780000000000.0,eng,208,959,22,2006,Gemstone Publishing
44539,Stir-Fry,Emma Donoghue,3.59,1555837239,9780000000000.0,eng,240,1565,97,2006,Alyson Books
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,188635085X,9780000000000.0,eng,566,4,0,2000,Pavement Saw Press
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,451147952,9780000000000.0,eng,340,3501,153,1986,Signet
19671,The Archimedes Effect (Tom Clancy's Net Force  #10),Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3.98,425204243,9780000000000.0,eng,336,1276,12,2006,Berkley
19126,From Far Away  Vol. 01,Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,4.31,1591165997,9780000000000.0,eng,200,5827,125,2004,VIZ Media
2059,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,056352474X,9780000000000.0,eng,2,10,2,2004,BBC Worldwide
13550,From Far Away  Vol. 13,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.48,1421505401,9780000000000.0,eng,208,897,17,2006,VIZ Media
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,618446702,9780000000000.0,eng,352,5330,353,2004,Mariner Books
22126,Betrayal of Trust: The Collapse of Global Public Health,Laurie Garrett/Steven M. Wolinsky,4.12,786884401,9780000000000.0,eng,768,1126,50,2001,Hachette Books
18833,Dead Babies,Martin Amis,3.32,067973449X,9780000000000.0,eng,206,6348,162,1991,Vintage
4938,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,4.32,1596440791,9780000000000.0,eng,16,20,2,2005,Hovel Audio
3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,307264122,9780000000000.0,eng,48,26,5,2002,Random House Books for Young Readers
35810,The Night Journey,Kathryn Lasky,3.77,142403229,9780000000000.0,eng,160,279,57,2005,Puffin Books
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,1582430152,9780000000000.0,eng,190,6214,270,1999,Counterpoint
15085,The Mystery of the Whispering Mummy (Alfred Hitchcock and The Three Investigators  #3),Robert Arthur/Alfred Hitchcock,3.84,394837681,9780000000000.0,en-US,185,81,1,1985,Random House Books for Young Readers
37434,Dale Loves Sophie to Death,Robb Forman Dew,3.23,316890669,9780000000000.0,en-US,256,244,23,2001,Back Bay Books
7048,The Tale of Genji,Yoshitaka Amano/Murasaki Shikibu/Rachel Nacth/Anri Itō/Junichi Imura,4.05,1595820639,9780000000000.0,eng,81,475,37,2006,Dark Horse Books
32625,Visions of Heaven and Hell,Clive Barker,4.32,847827372,9780000000000.0,eng,352,661,20,2005,Rizzoli
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,4.17,446390577,9780000000000.0,eng,224,3162,28,1989,Warner
41250,GraceLand,Chris Abani,3.78,312425287,9780000000000.0,en-US,336,2121,202,2005,Picador
12370,Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers,Gus Russo,3.88,1582343896,9780000000000.0,en-US,640,89,15,2006,Bloomsbury (NYC)
14176,Yiddish with Dick and Jane,Ellis Weiner/Barbara Davilman/Gabi Payn,3.92,316159727,9780000000000.0,en-US,112,373,67,2004,Little  Brown and Company
37673,The Call of the Wild,Jack London/Wendell Minor,3.86,068981836X,9780000000000.0,eng,128,188,16,1999,Aladdin
23841,Nightmare House (Harrow House  #1),Douglas Clegg,3.36,084395177X,9780000000000.0,en-GB,340,971,101,2004,Leisure Books
12448,Look Homeward  Angel,Thomas Wolfe,3.93,743297318,9780000000000.0,eng,644,11131,751,2006,Scribner
22834,らんま?12,Rumiko Takahashi,4.06,409126512X,9780000000000.0,jpn,176,0,0,2002,小学?[Shōgakukan]
66,The Changeling (Daughters of England  #15),Philippa Carr,3.98,449146979,9780000000000.0,eng,369,345,12,1990,Ivy Books
27036,Augustine,Henry Chadwick,3.71,192875345,9780000000000.0,eng,128,14,3,1986,Oxford University Press  USA
24922,A Confederacy of Dunces,John Kennedy Toole,3.89,140282688,9780000000000.0,eng,397,540,47,2003,Penguin Books  Limited (UK)
22687,No Other Woman (No Other  #2),Shannon Drake,3.78,380781360,9780000000000.0,eng,391,299,7,1996,Avon Books
6795,The Cloud Atlas,Liam Callanan,3.38,385336950,9780000000000.0,en-GB,368,1748,260,2004,Dial Press
34521,Only You Can Save Mankind (Johnny Maxwell  #1),Terry Pratchett,3.72,60541873,9780000000000.0,eng,210,9778,317,2006,HarperTrophy
1265,Leadership,Rudolph W. Giuliani,3.72,316861014,9780000000000.0,eng,397,1820,147,2002,Little  Brown
19808,The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932,William Manchester,4.42,316545031,9780000000000.0,en-US,992,335,38,1983,Little  Brown & Company
14033,First Snow on Fuji,Yasunari Kawabata/Michael Emmerich,3.85,1582431051,9780000000000.0,eng,227,601,42,1999,Counterpoint
6721,Wild Things: Four Tales,Douglas Clegg,3.58,1587671565,9780000000000.0,eng,97,67,8,2006,Cemetery Dance Publications
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,4.01,055380491X,9780000000000.0,eng,384,63501,1663,2006,Bantam
23276,Taxation of Mineral Rents,Ross Garnaut,5.0,198284543,9780000000000.0,eng,350,1,0,1983,Oxford University Press  USA
7848,Moby-Dick; or  The Whale,Herman Melville/Rockwell Kent/Elizabeth Hardwick,3.5,067978327X,9780000000000.0,eng,896,557,87,2000,Modern Library
12222,A Streetcar Named Desire,Tennessee Williams/Arthur  Miller,3.98,811216020,9780000000000.0,en-US,192,3458,337,2004,New Directions
11627,The Colossus and Other Poems,Sylvia Plath,4.19,375704469,9780000000000.0,eng,84,9140,224,1998,Vintage
25048,The Case Of The Buried Treasure,James Preller/Jamie Smith/R.W. Alley,3.92,043930931X,9780000000000.0,eng,112,101,9,2002,Scholastic Paperbacks
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,1568821441,9780000000000.0,eng,208,65,1,2003,Chaosium
15931,The Notebook (The Notebook  #1),Nicholas Sparks,4.09,553816713,9780000000000.0,eng,214,1090603,15272,2004,Bantam
12793,The Collaborator: The Trial and Execution of Robert Brasillach,Alice Kaplan,3.9,226424154,9780000000000.0,eng,308,77,14,2001,University of Chicago Press
38678,Peter Pan,J.M. Barrie/Tim Curry,4.08,743564529,9780000000000.0,eng,5,46,7,2006,Simon  Schuster Audio
44446,Great Russian Short Stories,Paul Negri/Alexander Pushkin/Maxim Gorky/Aleksandr Ivanovich Kuprin/Leonid Andreyev/Nikolai Gogol/Ivan Turgenev/Fyodor Dostoyevsky/Leo Tolstoy/Nicholay Leskov/Vsevolod Garshin/Anton Chekhov/Theodor Sologub,4.02,048642992X,9780000000000.0,eng,208,162,20,2003,Dover Publications
44184,Monster,Walter Dean Myers,3.72,64407314,9780000000000.0,eng,281,56171,5341,2019,Amistad
14182,Four Novels of the 1960s: The Man in the High Castle / The Three Stigmata of Palmer Eldritch / Do Androids Dream of Electric Sheep? / Ubik,Philip K. Dick/Jonathan Lethem,4.38,1598530097,9780000000000.0,eng,830,1970,206,2007,Library of America
13538,Jojo's Bizarre Adventure  Tome 19: La Lampe Magique (Stardust Crusaders  #7),Hirohiko Araki/Hirohiko Araki,4.42,2290329452,9780000000000.0,fre,200,3,1,2003,J'ai Lu
40331,To the Nines (Stephanie Plum  #9),Janet Evanovich,4.17,747267634,9780000000000.0,eng,320,94990,1581,2004,St. Martin's Press
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.63,1568821808,9780000000000.0,eng,180,27,2,2005,Chaosium
18217,Rameau's Nephew / D'Alembert's Dream,Denis Diderot/Leonard Tancock,3.67,140441735,9780000000000.0,eng,237,1292,67,1976,Penguin Books
26738,President Dad  Volume 2,Ju-Yeon Rhim,3.49,1595322353,9780000000000.0,en-US,168,73,1,2005,TokyoPop
15673,Wayside School Gets A Little Stranger (Wayside School  #3),Louis Sachar,4.19,747569118,9780000000000.0,eng,176,17980,416,2004,Bloomsbury U.S.A. Children's Books
18385,The Death of Ivan Ilych & Other Stories,Leo Tolstoy,4.11,1593080697,9780000000000.0,eng,400,263,37,2003,Barnes  Noble Classics
10789,Hemingway: A Biography,Jeffrey Meyers,4.0,306808900,9780000000000.0,eng,644,197,15,1999,Da Capo Press
29159,焼きたて!!ジャぱん 9 [Yakitate!! Japan 9],Takashi Hashiguchi/橋口 たか,3.99,4091263992,9780000000000.0,jpn,190,2,0,2003,小学?
6925,Welcome to the Monkey House,Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker,4.15,60898712,9780000000000.0,en-US,9,61,11,2006,Caedmon
7420,The Basic Bakunin,Mikhail Bakunin/Robert M. Cutler,3.77,879757450,9780000000000.0,eng,248,100,3,1992,Prometheus Books
8581,A Jockey's Life: The Biography of Lester Piggott,Dick Francis,3.59,449213307,9780000000000.0,eng,468,82,2,1987,Fawcett
28026,Youth Without Youth & Other Novellas (Romanian Literature & Thought in Translation),Mircea Eliade/Mac L. Ricketts/Matei Călinescu,3.92,814204570,9780000000000.0,eng,288,11,2,1988,Ohio State University Press
16429,The Husband,Dean Koontz,3.8,553804790,9780000000000.0,eng,400,39604,1527,2006,Bantam
20873,Aliens: Nightmare Asylum,Steve Perry,3.67,553561588,9780000000000.0,en-US,277,1118,54,1993,Spectra Books
15015,Conversations with God: An Uncommon Dialogue  Book 1,Neale Donald Walsch,4.18,399142789,9780000000000.0,eng,240,26465,1276,1996,Berkley
33795,Caucasia,Danzy Senna,4.03,1573227161,9780000000000.0,eng,413,6206,599,1999,Riverhead Books
13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou,4.27,553380176,9780000000000.0,eng,127,7423,319,1997,Bantam
12916,The Aeneid,Virgil/David   West,3.84,140449329,9780000000000.0,eng,290,996,96,2003,Penguin Books Ltd
34544,X-Statix  Volume 1: Good Omens,Peter Milligan/Mike Allred/Paul Pope,3.97,785110593,9780000000000.0,eng,128,400,17,2003,Marvel
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.05,787976385,9780000000000.0,eng,224,2677,166,2006,Jossey-Bass
3872,A History of the World in 6 Glasses,Tom Standage,3.76,802715524,9780000000000.0,eng,336,14820,1686,2006,Bloomsbury
10603,Cujo,Stephen King,3.71,307348245,9780000000000.0,spa,432,197993,2816,2006,Plaza y Janés
17733,The House of Mirth,Edith Wharton/Jeffrey Meyers,3.95,1593081049,9780000000000.0,eng,359,74,9,2003,Barnes  Noble Classics
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,4.16,078683787X,9780000000000.0,eng,557,32307,1224,2006,Hyperion Books
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,440169127,9780000000000.0,eng,336,1077,47,1990,Dell
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey,4.03,71401946,9780000000000.0,eng,240,40400,2256,2002,McGraw-Hill Education
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,4.13,061861916X,9780000000000.0,eng,688,20232,609,2005,Mariner Books
25903,I'll Be Home Before Midnight and I Won't Get Pregnant,Anthony E. Wolf,0.0,394755669,9780000000000.0,eng,288,0,0,1988,Knopf Doubleday Publishing Group
7340,The Maps of Tolkien's Middle-earth,Brian Sibley/John  Howe/J.R.R. Tolkien,4.14,061839110X,9780000000000.0,eng,80,7649,31,2003,Houghton Mifflin Harcourt
35465,Yoda: Dark Rendezvous,Sean Stewart,3.88,345463099,9780000000000.0,eng,329,3972,116,2004,Del Rey
12256,The Iliad  Books 8-9 (Classical Texts Series),Homer/Charles H. Wilson,4.5,856686271,9780000000000.0,grc,224,4,1,1996,Aris and Phillips
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,385014805,9780000000000.0,eng,230,4198,300,1989,Anchor Books
10570,King Dork (King Dork  #1),Frank Portman,3.56,385732910,9780000000000.0,eng,344,6352,861,2006,Delacorte Press
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin/Richard Dawkins,4.15,1400041279,9780000000000.0,eng,1024,513,34,2003,Everyman's Library
19949,Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,3.37,373767234,9780000000000.0,eng,185,191,16,2006,Silhouette
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,807588970,9780000000000.0,eng,24,113,4,2000,Albert Whitman  Company
23801,Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell,3.95,143036971,9780000000000.0,en-US,320,4560,85,2006,Penguin Books
28308,My Name is Aram,William Saroyan/Don Freeman,4.15,440362059,9780000000000.0,en-US,151,1045,66,1991,Laurel Press
9577,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,4.25,3499156717,9780000000000.0,ger,556,59,4,1985,Rowohlt Verlag
117,Heretics of Dune (Dune Chronicles #5),Frank Herbert,3.86,441328008,9780000000000.0,eng,471,45388,644,1987,Ace Books
30351,22 Indigo Place,Sandra Brown,3.63,553290851,9780000000000.0,eng,200,2537,79,1997,Bantam (Fanfare)
28190,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,786282258,9780000000000.0,en-US,483,139,34,2006,Thorndike Press Large Print
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,155832125X,9780000000000.0,eng,272,55,0,1997,Harvard Common Press
4411,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,3.98,753806797,9780000000000.0,eng,575,99,15,1999,Orion Publishing
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott/Agatha Christie,4.18,312273223,9780000000000.0,eng,656,97,11,2001,Minotaur Books
37077,The Lady in Question (Effingtons  #7),Victoria Alexander,3.77,60517611,9780000000000.0,eng,384,1286,60,2003,Avon
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,345448146,9780000000000.0,eng,456,51,2,2002,Ballantine Books
18798,The Guermantes Way  (In Search of Lost Time  #3),Marcel Proust/Mark Treharne/Christopher Prendergast,4.3,143039229,9780000000000.0,eng,619,4345,246,2005,Penguin Classics
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.18,316016659,9780000000000.0,eng,272,18536,350,2006,Little  Brown Books for Young Readers
42612,As You Like It (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.83,1411401042,9780000000000.0,eng,256,265,36,2004,SparkNotes
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,140284125,9780000000000.0,eng,240,7442,320,2000,Penguin Books
29320,Wind Child,Nancy   Harding,3.08,671646192,9780000000000.0,eng,331,13,1,1990,Pocket Books
34251,The Girl in the Glass,Jeffrey Ford,3.72,60936193,9780000000000.0,eng,304,785,126,2005,William Morrow Paperbacks
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.41,316954993,9780000000000.0,eng,1042,29555,680,2002,Back Bay Books
12922,The Castle of Otranto,Horace Walpole/E.F. Bleiler/Walter Scott,3.18,486434125,9780000000000.0,eng,106,237,39,2004,Dover Publications
2887,Death Note  Vol. 3: 激?(Death Note  #3),Tsugumi Ohba/Takeshi Obata,4.43,4088736524,9780000000000.0,jpn,194,400,11,2004,Shueisha
11037,The Diary of Anaïs Nin  Vol. 2: 1934-1939,Anaïs Nin/Gunther Stuhlmann,4.18,156260263,9780000000000.0,eng,372,1775,47,1970,Mariner Books
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,974514055,9780000000000.0,en-US,828,1577,49,2004,Pragmatic Bookshelf
32137,Summer of the Dragon,Elizabeth Peters,3.92,380731223,9780000000000.0,eng,352,2419,102,2001,HarperCollins
22690,The Other Woman (Dundee  Idaho  #7),Brenda Novak,4.11,373713444,9780000000000.0,eng,299,560,33,2006,Harlequin Special Releases
40042,Always Remember Me: How One Family Survived World War II,Marisabina Russo,4.13,689869207,9780000000000.0,en-US,48,135,37,2005,Atheneum Books for Young Readers
2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain/Guy Cardwell/Louis J. Budd,4.06,1883011884,9780000000000.0,en-US,808,33,3,2000,Library of America
30292,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,Plato/G.M.A. Grube/John M. Cooper,4.13,872206335,9780000000000.0,eng,156,15657,227,2002,Hackett Publishing Company  Inc.
13746,Julie and Julia: My Year of Cooking Dangerously,Julie Powell,3.7,316013269,9780000000000.0,en-US,307,2261,537,2006,Back Bay Books
11635,The Death and Life of Sylvia Plath,Ronald Hayman,3.67,750934220,9780000000000.0,eng,224,453,24,2003,Sutton
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,151010269,9780000000000.0,eng,400,146659,1625,2003,Houghton Mifflin Harcourt
